"Open Houses","Change Date","Change Type","Photo","MLS","AR","Type","S","Address","City","BR","Baths(FTHQ)","SqFt","LP $/SqFt","LP","SP","HOD","Lot Sz","YB","DOM"
"","09/09/2021","Leased","27","IV21185538MR","1543","LSE","LD","1175  E D ST #5","ONTARIO","2","2.00 (2 0 0 0)","1,012","$2.08","$2,100","$2,100","$0.00","2,000","2007","17"
"","10/18/2021","Leased","9","IV21205608MR","1627","LSE","LD","8990   19th ST #386","RANCHO CUCAMONGA","0","1.00 (1 0 0 0)","494","$2.73","$1,350","$1,350","$0.00","522","1981","31"
"","07/19/2021","Leased","6","MB21106840MR","1627","LSE","LD","8231   Tapia DR ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","960","$1.98","$1,900","$1,900","","9,000","1963","60"
"","09/02/2020","Leased","24","OC20080784MR","1627","LSE","LD","10363   Sparkling DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","2,273","$1.10","$2,490","$2,490","","3,888","2008","58"
"","06/30/2020","Leased","21","OC20100404MR","1543","LSE","LD","3085  E Via Rosso  ","ONTARIO","3","3.00 (2 0 1 0)","1,462","$1.50","$2,200","$2,200","$0.00","2,000","2017","22"
"","08/09/2020","Leased","11","OC20127322MR","1795","LSE","LD","950  W Pine ST #D","UPLAND","2","2.00 (1 0 1 0)","1,100","$1.45","$1,595","$1,595","$0.00","0","1966","38"
"","08/28/2020","Leased","24","OC20166569MR","469","LSE","LD","1441   Cobblestone LN ","POMONA","3","3.00 (2 0 1 0)","1,667","$1.38","$2,300","$2,300","","18,802","2009","3"
"","09/08/2020","Leased","23","OC20183637MR","1627","LSE","LD","11532   Stoneridge DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,475","$1.56","$2,300","$2,300","","1,640","1994","3"
"","10/13/2020","Leased","28","OC20206688MR","469","LSE","LD","1964   Annandale WAY ","POMONA","3","3.00 (3 0 0 0)","1,618","$1.48","$2,400","$2,400","","24,483","2007","12"
"","12/22/2020","Leased","24","OC20248416MR","1627","LSE","LD","9678   Fairfield CT ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,463","$1.64","$2,400","$2,400","","1,415","1988","4"
"","12/27/2020","Leased","25","OC20254371MR","1543","LSE","LD","3055  E Via Fiano  ","ONTARIO","3","3.00 (3 0 0 0)","1,462","$1.50","$2,200","$2,150","","799","2017","2"
"","12/30/2020","Leased","18","OC20261911MR","1795","LSE","LD","256   Garnet WAY #B","UPLAND","1","1.00 (1 0 0 0)","500","$2.60","$1,300","$1,300","$0.00","8,568","1950","8"
"","02/09/2021","Leased","20","OC21008407MR","1795","LSE","LD","256   Garnet WAY #D","UPLAND","1","1.00 (1 0 0 0)","500","$2.60","$1,300","$1,300","$0.00","8,568","1950","25"
"","02/26/2021","Leased","30","OC21031608MR","1543","LSE","LD","930  S Palmetto AVE #20","ONTARIO","2","2.00 (2 0 0 0)","817","$1.96","$1,600","$1,600","","817","1989","1"
"","02/26/2021","Leased","29","OC21032507MR","1543","LSE","LD","930  S Palmetto AVE #21","ONTARIO","2","2.00 (2 0 0 0)","817","$1.96","$1,600","$1,600","","817","1989","1"
"","04/02/2021","Leased","29","OC21058028MR","1543","LSE","LD","1309  W Mission BLVD #U-71","ONTARIO","3","2.00 (2 0 0 0)","949","$2.00","$1,900","$1,900","","949","1988","11"
"","04/10/2021","Leased","13","OC21067136MR","1627","LSE","LD","9681   Cabot CT ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,463","$1.71","$2,500","$2,500","","4,003","1988","9"
"","04/20/2021","Leased","38","OC21074266MR","1543","LSE","LD","1432  N Elderberry AVE ","ONTARIO","3","3.00 (2 0 1 0)","1,243","$1.61","$2,000","$2,000","","1,243","1978","7"
"","04/27/2021","Leased","16","OC21086794MR","1795","LSE","LD","950  W Pine ST #B","UPLAND","1","1.00 (1 0 0 0)","800","$1.75","$1,400","$1,400","$0.00","7,800","1966","2"
"","05/11/2021","Leased","29","OC21096986MR","1543","LSE","LD","2962  E Via Fiano  ","ONTARIO","3","3.00 (1 1 1 0)","1,580","$1.58","$2,500","$2,600","","1,580","2017","4"
"","06/28/2021","Leased","3","OC21140389MR","469","LSE","LD","2736   Meyer LN ","POMONA","3","4.00 (4 0 0 0)","2,110","$1.40","$2,950","$2,950","","20,597","2017","0"
"","08/12/2021","Leased","71","OC21167931MR","1627","LSE","LD","10591   Huxley DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,600","$1.81","$2,900","$2,900","","800","2021","6"
"","08/12/2021","Leased","49","OC21169701MR","1627","LSE","LD","10581   Huxley DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,600","$1.81","$2,900","$2,900","","800","2021","5"
"","08/26/2021","Leased","23","OC21178840MR","1627","LSE","LD","9532   Wellspring Pl ","RANCHO CUCAMONGA","3","4.00 (2 0 2 0)","2,000","$1.65","$3,300","$3,500","","1,000","2021","11"
"","10/27/2021","Leased","21","OC21199908MR","1627","LSE","LD","11209   Terra VIS #F","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,417","$1.98","$2,800","$2,800","","2,828","1994","30"
"","11/01/2021","Leased","44","OC21213833MR","1627","LSE","LD","7803   Paxton Pl ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,573","$1.84","$2,900","$2,900","","","2021","33"
"","11/01/2022","Leased","37","P1-3250PF","1543","LSE","LD","2353  S Via Esplanade  #36","ONTARIO","3","3.00 (2 0 1 0)","1,554","$1.48","$2,300","$2,300","$300.00","1,996","2019","2"
"","08/21/2020","Leased","28","PF20160735MR","1795","LSE","LD","978  W Arrow  #A","UPLAND","2","3.00 (2 0 1 0)","1,120","$1.65","$1,850","$1,850","","1,200","1984","1"
"","06/29/2020","Leased","27","PW20108902MR","1627","LSE","LD","11450   Church Street #96","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,092","$1.92","$2,100","$2,100","","","2004","10"
"","08/07/2020","Leased","36","PW20131300MR","1627","LSE","LD","8365   Gabriel DR #E","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,200","$1.83","$2,200","$2,200","","1,200","1990","13"
"","08/19/2020","Leased","42","PW20138818MR","1795","LSE","LD","104   Sinclair AVE #1","UPLAND","2","1.00 (1 0 0 0)","810","$2.16","$1,750","$1,750","","700","1971","36"
"","08/04/2020","Leased","29","PW20148540MR","1455","LSE","LD","8823   Jacaranda  #E","MONTCLAIR","3","3.00 (2 0 1 0)","1,410","$1.77","$2,495","$2,495","","100","2015","9"
"","09/09/2020","Leased","31","PW20166601MR","1795","LSE","LD","1016  W Pine ST #A","UPLAND","2","2.00 (1 0 1 0)","1,000","$1.80","$1,800","$1,800","$0.00","10,013","1975","15"
"","09/05/2020","Leased","9","PW20178518MR","1543","LSE","LD","1134  E 6th ST #B","ONTARIO","2","2.00 (1 0 1 0)","900","$1.33","$1,200","$1,200","$0.00","6,615","1964","1"
"","10/08/2020","Leased","34","PW20186036MR","1543","LSE","LD","1215  S Palmetto AVE #E","ONTARIO","2","2.00 (1 0 1 0)","1,232","$1.58","$1,950","$1,950","","1,232","1981","27"
"","11/13/2020","Leased","35","PW20231259MR","1543","LSE","LD","1235  E D ST #17","ONTARIO","2","2.00 (1 0 1 0)","1,048","$1.86","$1,950","$1,950","","536","1981","0"
"","11/16/2020","Leased","26","PW20235233MR","1543","LSE","LD","1602  S Mountain AVE #E","ONTARIO","2","2.00 (1 0 1 0)","1,064","$1.74","$1,850","$1,850","","1,064","1983","3"
"","01/15/2021","Leased","63","PW20239953MR","1795","LSE","LD","104   SINCLAIR AVE #2","UPLAND","2","1.00 (1 0 0 0)","882","$2.04","$1,800","$1,800","","400","1971","4"
"","04/01/2021","Leased","18","PW21061277MR","1627","LSE","LD","7590   Antigua PL ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,569","$1.91","$2,998","$2,998","","1,569","2004","8"
"","05/07/2021","Leased","9","PW21080835MR","1627","LSE","LD","7700   Haywood PI  ","RANCHO CUCAMONGA","3","3.00 (3 0 0 0)","1,500","$1.80","$2,700","$2,700","","","2019","19"
"","07/27/2021","Leased","27","PW21152886MR","1795","LSE","LD","2262   Rose Garden CT ","UPLAND","4","4.00 (3 0 1 0)","1,857","$2.05","$3,800","$3,800","","","2019","13"
"","09/05/2021","Leased","17","PW21177658MR","1543","LSE","LD","943   Carlton Privado  ","ONTARIO","2","3.00 (2 0 1 0)","1,201","$1.83","$2,200","$2,650","","1,201","1987","2"
"","08/30/2021","Leased","18","PW21183226MR","1543","LSE","LD","1943  E Yale ST ","ONTARIO","3","3.00 (2 0 1 0)","1,345","$1.56","$2,100","$2,400","","1,313","1980","3"
"","10/15/2021","Leased","24","PW21195373MR","1122","LSE","LD","11868   Cayuga PL #138","CHINO","3","3.00 (2 0 1 0)","1,450","$1.55","$2,250","$2,250","","1,450","1986","5"
"","10/15/2021","Leased","10","PW21219692MR","1795","LSE","LD","212  E 8th ST #A","UPLAND","1","1.00 (1 0 0 0)","525","$2.95","$1,550","$1,550","$0.00","6,500","1940","2"
"","10/15/2021","Leased","8","PW21221485MR","1795","LSE","LD","212  E 8th ST #C","UPLAND","1","1.00 (1 0 0 0)","525","$2.76","$1,450","$1,450","$0.00","6,500","1963","1"
"","05/06/2021","Leased","12","RS21089334MR","1543","LSE","LD","1720  S Mountain AVE #C","ONTARIO","2","3.00 (2 0 1 0)","1,087","$1.84","$2,000","$2,100","","1,087","1985","4"
"","07/08/2020","Leased","4","SB20125258MR","1627","LSE","LD","10555   Wilding DR ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,538","$1.69","$2,600","$2,625","","800","2020","10"
"","08/18/2020","Leased","6","SB20164183MR","1627","LSE","LD","10565   Cannon DR ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,537","$1.69","$2,600","$2,600","","800","2020","3"
"","05/21/2021","Leased","6","SB21102133MR","1627","LSE","LD","7734   Haywood  ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,573","$1.65","$2,600","$2,600","","","2020","8"
"","06/30/2021","Leased","23","SB21134422MR","469","LSE","LD","2734   Valor LN ","POMONA","3","4.00 (3 0 1 0)","2,110","$1.66","$3,500","$3,500","","19,734","2016","8"
"","08/06/2020","Leased","31","SR20113316CN","469","LSE","LD","885   Seville LN ","POMONA","3","4.00 (3 0 1 0)","1,740","$1.52","$2,650","$2,650","","13,939","2016","46"
"","11/10/2021","Leased","20","SR21239572CN","1795","LSE","LD","587   Silverwood AVE #J","UPLAND","2","1.00 (1 0 0 0)","900","$2.33","$2,095","$2,095","$0.00","16,988","1969","9"
"","11/10/2021","Leased","10","SR21239573CN","1543","LSE","LD","1712  E G ST #B","ONTARIO","2","2.00 (1 0 1 0)","1,200","$1.83","$2,195","$2,195","$0.00","1,200","1981","2"
"","08/17/2020","Leased","14","SW20167355MR","1543","LSE","LD","1604  S Mountain AVE #11E","ONTARIO","2","2.00 (2 0 0 0)","1,064","$1.78","$1,895","$1,895","","1,064","1983","0"
"","06/01/2021","Leased","15","SW21071798MR","1627","LSE","LD","8576   Salina ST ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","785","$2.68","$2,100","$2,000","","","1986","10"
"","07/21/2020","Leased","11","TR20030950MR","1543","LSE","LD","926  W Philadelphia ST #19","ONTARIO","2","3.00 (2 0 1 0)","983","$1.88","$1,850","$18,500","","983","1990","156"
"","07/15/2020","Leased","12","TR20064516MR","469","LSE","LD","655  S Gibbs ST #A","POMONA","3","2.00 (2 0 0 0)","1,100","$1.91","$2,100","$1,900","$0.00","8,288","1888","109"
"","07/10/2020","Leased","11","TR20082536MR","1795","LSE","LD","1242   Lenwood CIR ","UPLAND","3","2.00 (1 0 1 0)","1,281","$1.52","$1,950","$1,950","","","1973","25"
"","07/31/2020","Leased","24","TR20094949MR","469","LSE","LD","3120  N Garey AVE #3","POMONA","2","2.00 (1 1 0 0)","1,050","$1.61","$1,695","$1,695","$0.00","15,000","1970","68"
"","07/01/2020","Leased","27","TR20100628MR","1627","LSE","LD","9764   Huntington DR #A","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,211","$1.73","$2,100","$2,100","","1,500","1985","35"
"","06/29/2020","Leased","16","TR20106939MR","469","LSE","LD","1981   Annandale WAY ","POMONA","3","3.00 (2 1 0 0)","1,616","$1.36","$2,200","$2,200","$280.00","1,616","2008","18"
"","07/01/2020","Leased","16","TR20114250MR","1627","LSE","LD","9441   Barstow DR #102","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,357","$1.62","$2,200","$2,200","$285.00","2,314","2007","16"
"","08/15/2020","Leased","3","TR20117281MR","1795","LSE","LD","979   Pine ST #E","UPLAND","2","2.00 (1 1 0 0)","1,023","$1.66","$1,700","$1,700","","1,092","1972","53"
"","08/03/2020","Leased","16","TR20121486MR","1543","LSE","LD","1309  W Mission BLVD #150","ONTARIO","2","2.00 (2 0 0 0)","880","$1.93","$1,700","$1,700","","880","1988","13"
"","07/18/2020","Leased","26","TR20136342MR","1627","LSE","LD","10375   Church ST #31","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,066","$1.97","$2,100","$2,095","","2,000","2009","4"
"","08/10/2020","Leased","14","TR20138287MR","1627","LSE","LD","11450   Church ST #158","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,964","$1.17","$2,300","$2,300","$0.00","1,964","2004","27"
"","07/27/2020","Leased","16","TR20139471MR","469","LSE","LD","180  E La Verne AVE #7","POMONA","1","1.00 (1 0 0 0)","700","$1.93","$1,350","$1,350","$0.00","15,539","1979","9"
"","07/24/2020","Leased","30","TR20142012MR","1543","LSE","LD","2988  E Via Fiano  ","ONTARIO","3","3.00 (2 0 0 1)","1,580","$1.42","$2,250","$2,250","","2,000","2017","1"
"","08/30/2020","Leased","45","TR20142936MR","1455","LSE","LD","9432   Shadowood DR #C","MONTCLAIR","2","2.00 (1 0 1 0)","1,152","$1.65","$1,898","$1,898","","1,369","1980","31"
"","08/01/2020","Leased","19","TR20147958MR","1543","LSE","LD","1150  W Phillips ST #AP139","ONTARIO","2","2.00 (2 0 0 0)","956","$1.73","$1,650","$1,650","","2,700","1987","6"
"","08/02/2020","Leased","62","TR20148065MR","1627","LSE","LD","7437   Napa CT ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","850","$2.18","$1,850","$1,850","","8,295","1976","7"
"","08/07/2020","Leased","18","TR20153534MR","469","LSE","LD","1377  S Park AVE #A","POMONA","2","3.00 (3 0 0 0)","982","$2.09","$2,050","$2,050","","80,570","1992","3"
"","08/27/2020","Leased","22","TR20159143MR","1627","LSE","LD","8692   9th  #46","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,560","$1.54","$2,400","$2,400","","2,000","2008","2"
"","09/02/2020","Leased","22","TR20160023MR","469","LSE","LD","1038   Fernleaf  ","POMONA","3","4.00 (3 0 1 0)","1,605","$1.68","$2,700","$2,700","$0.00","","2020","6"
"","08/17/2020","Leased","18","TR20161233MR","469","LSE","LD","180  E La Verne AVE ","POMONA","2","2.00 (1 0 1 0)","850","$1.82","$1,550","$1,550","$0.00","15,539","1979","7"
"","08/26/2020","Leased","10","TR20162948MR","1627","LSE","LD","11450   Church ST #145","RANCHO CUCAMONGA","4","3.00 (2 0 1 0)","1,964","$1.40","$2,750","$2,750","","1,964","2004","4"
"","08/20/2020","Leased","18","TR20165644MR","1122","LSE","LD","2005  E Harvard Privado  #C","CHINO","3","3.00 (2 0 1 0)","1,540","$1.30","$2,000","$2,000","$0.00","1,540","2004","6"
"","08/27/2020","Leased","37","TR20169335MR","1627","LSE","LD","8692   9th  #46","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,560","$1.54","$2,400","$2,400","","2,000","2008","8"
"","09/04/2020","Leased","26","TR20174446MR","1627","LSE","LD","7391   Stonebrook PL ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,239","$1.82","$2,250","$2,250","","1,640","1994","8"
"","10/03/2020","Leased","18","TR20175454MR","469","LSE","LD","1036   Fernleaf  ","POMONA","3","4.00 (3 0 0 1)","1,605","$1.68","$2,700","$2,700","$0.00","","2020","18"
"","09/18/2020","Leased","19","TR20176358MR","1627","LSE","LD","9870   PALOMA  ","RANCHO CUCAMONGA","3","3.00 (3 0 0 0)","1,480","$1.62","$2,400","$2,400","","2,000","1984","14"
"","09/06/2020","Leased","14","TR20178949MR","1543","LSE","LD","1016  N Turner AVE #256","ONTARIO","3","3.00 (2 0 1 0)","1,435","$1.46","$2,100","$2,100","$0.00","1,435","1997","6"
"","09/09/2020","Leased","14","TR20181853MR","1795","LSE","LD","629   Sawyer PL ","UPLAND","3","4.00 (3 0 1 0)","1,839","$1.25","$2,300","$2,300","$230.00","0","2017","5"
"","10/30/2020","Leased","34","TR20184425MR","1627","LSE","LD","8542   Cava DR ","RANCHO CUCAMONGA","4","3.00 (2 0 1 0)","1,848","$1.43","$2,650","$2,499","$242.00","2,861","2014","15"
"","09/26/2020","Leased","19","TR20185662MR","1543","LSE","LD","1150  W Phillips ST #AP139","ONTARIO","2","2.00 (2 0 0 0)","956","$1.73","$1,650","$1,650","","2,700","1987","13"
"","09/22/2020","Leased","20","TR20190709MR","1543","LSE","LD","2890  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,749","$1.29","$2,250","$2,250","","2,166","2016","8"
"","11/02/2020","Leased","18","TR20191885MR","469","LSE","LD","162   Whitney AVE #4","POMONA","2","1.00 (1 0 0 0)","933","$1.93","$1,800","$1,800","","959","1980","48"
"","09/24/2020","Leased","12","TR20191905MR","1543","LSE","LD","2848  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,580","$1.58","$2,495","$2,495","$0.00","976","2016","10"
"","10/20/2020","Leased","20","TR20193133MR","1627","LSE","LD","9806   Louise WAY ","RANCHO CUCAMONGA","2","3.00 (2 0 1 0)","1,166","$1.87","$2,175","$2,100","","2,000","1985","20"
"","11/19/2020","Leased","10","TR20196129MR","469","LSE","LD","2018   Las Vegas  #3","POMONA","2","2.00 (2 0 0 0)","1,354","$1.26","$1,700","$1,700","$255.00","32,061","1963","56"
"","10/01/2020","Leased","36","TR20199758MR","1543","LSE","LD","2330   S Via Esplanade  #22","ONTARIO","3","3.00 (2 0 1 0)","1,554","$1.45","$2,250","$2,250","","","2019","6"
"","10/01/2020","Leased","13","TR20199854MR","1795","LSE","LD","1337  E 9th ST #3","UPLAND","1","1.00 (1 0 0 0)","15,824","$0.08","$1,250","$1,250","$0.00","50,530","1986","8"
"","10/14/2020","Leased","10","TR20205310MR","1627","LSE","LD","10548   Huxley DR ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,538","$1.92","$2,950","$2,950","","1,000","2019","9"
"","11/06/2020","Leased","28","TR20206118MR","1627","LSE","LD","8024   City View PL ","RANCHO CUCAMONGA","2","3.00 (2 0 1 0)","1,838","$1.28","$2,350","$2,350","","2,000","2013","12"
"","10/07/2020","Leased","13","TR20207765MR","1795","LSE","LD","1349  W 9th ST #5","UPLAND","2","1.00 (1 0 0 0)","1,167","$1.41","$1,650","$1,650","$0.00","6,900","1959","4"
"","10/17/2020","Leased","23","TR20209861MR","1455","LSE","LD","9808   Mammoth DR ","MONTCLAIR","3","3.00 (2 0 1 0)","1,368","$1.75","$2,400","$2,400","","5,000","1981","10"
"","12/21/2020","Leased","8","TR20211938MR","1543","LSE","LD","1132   Pinewood LN ","ONTARIO","3","3.00 (2 0 1 0)","1,346","$1.60","$2,150","$2,150","","1,650","1981","40"
"","10/22/2020","Leased","14","TR20220762MR","1543","LSE","LD","968  N Turner AVE #89","ONTARIO","3","3.00 (2 0 1 0)","1,721","$1.22","$2,100","$2,100","$0.00","1,721","1994","3"
"","10/29/2020","Leased","50","TR20221179MR","1627","LSE","LD","9365   Klusman  ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,965","$1.27","$2,500","$2,600","$176.00","2,460","2013","2"
"","11/10/2020","Leased","17","TR20225135MR","1543","LSE","LD","1040  W Ralston ST ","ONTARIO","2","1.00 (1 0 0 0)","1,092","$1.56","$1,700","$1,700","","3,400","1979","14"
"","11/23/2020","Leased","24","TR20226313MR","469","LSE","LD","3120  N Garey AVE #3","POMONA","2","2.00 (1 1 0 0)","1,050","$1.61","$1,695","$1,695","$0.00","15,000","1970","28"
"","11/09/2020","Leased","21","TR20226396MR","1543","LSE","LD","2960  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,749","$1.37","$2,400","$2,400","","1,749","2017","11"
"","11/09/2020","Leased","42","TR20230226MR","1795","LSE","LD","1492   Springfield WAY ","UPLAND","3","3.00 (2 0 1 0)","1,504","$1.66","$2,500","$2,500","","1,029","2007","9"
"","11/09/2020","Leased","26","TR20231657MR","1627","LSE","LD","9151  W Rancho Park CIR ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","2,001","$1.22","$2,450","$2,450","","2,001","2004","2"
"","11/13/2020","Leased","8","TR20232389MR","1543","LSE","LD","156   Lassen PL #B","ONTARIO","2","1.00 (1 0 0 0)","900","$1.86","$1,675","$1,675","$0.00","12,096","1986","5"
"","12/23/2020","Leased","12","TR20236404MR","469","LSE","LD","181  W La Verne AVE #2","POMONA","3","3.00 (2 0 1 0)","1,379","$1.74","$2,400","$2,400","$0.00","51,168","1989","44"
"","11/19/2020","Leased","11","TR20238022MR","1543","LSE","LD","1309  W Mission BLVD #U-32","ONTARIO","2","2.00 (2 0 0 0)","880","$1.88","$1,650","$1,650","","880","1988","8"
"","11/19/2020","Leased","33","TR20239131MR","1627","LSE","LD","8692   9th ST #42","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,560","$1.60","$2,500","$2,500","","2,000","2008","5"
"","11/25/2020","Leased","15","TR20240868MR","1627","LSE","LD","8528   Salina ST ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,231","$1.78","$2,195","$2,195","$0.00","2,000","1987","9"
"","12/22/2020","Leased","21","TR20242408MR","469","LSE","LD","254   Grove ST #4","POMONA","2","1.00 (1 0 0 0)","1,020","$1.86","$1,900","$1,900","","","1987","34"
"","12/07/2020","Leased","16","TR20243360MR","1543","LSE","LD","1112  S Cypress AVE #31","ONTARIO","3","3.00 (2 0 1 0)","1,292","$1.63","$2,100","$2,100","","1,292","1984","3"
"","12/07/2020","Leased","8","TR20247904MR","1543","LSE","LD","926  W Philadelphia ST #75","ONTARIO","2","3.00 (2 0 1 0)","932","$1.88","$1,750","$1,750","","932","1990","1"
"","01/16/2021","Leased","36","TR20248907MR","1795","LSE","LD","191   Royal WAY ","UPLAND","3","3.00 (2 0 1 0)","1,451","$1.55","$2,250","$2,250","","717","2016","47"
"","02/20/2021","Leased","19","TR20249672MR","1627","LSE","LD","9892   Arrow  #1","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,481","$1.55","$2,300","$2,300","","1,481","1993","19"
"","01/17/2021","Leased","24","TR20253321MR","469","LSE","LD","2883   Foxtail WAY ","POMONA","3","4.00 (3 0 1 0)","1,850","$1.46","$2,700","$2,700","","35,745","2018","38"
"","01/13/2021","Leased","45","TR20258297MR","1627","LSE","LD","7737   Paxton PL ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,542","$1.72","$2,650","$2,650","","800","2019","25"
"","02/08/2021","Leased","6","TR21000086MR","487","LSE","LD","922  E Baseline RD ","CLAREMONT","3","3.00 (2 0 1 0)","1,384","$1.88","$2,600","$2,600","$300.00","","2015","31"
"","02/15/2021","Leased","9","TR21000825MR","469","LSE","LD","341   Adobe LN ","POMONA","4","3.00 (3 0 0 0)","1,725","$1.36","$2,350","$2,350","","122,769","2004","23"
"","01/22/2021","Leased","12","TR21001072MR","1627","LSE","LD","10054   1/2 Baseline RD ","RANCHO CUCAMONGA","2","2.00 (1 1 0 0)","965","$2.23","$2,150","$2,150","","1,500","1987","13"
"","01/28/2021","Leased","18","TR21005971MR","1543","LSE","LD","926  W Philadelphia ST #87","ONTARIO","2","3.00 (2 0 1 0)","932","$1.88","$1,750","$1,750","","932","1990","13"
"","02/01/2021","Leased","19","TR21007768MR","1627","LSE","LD","9468   Jack Rabbit DR #104","RANCHO CUCAMONGA","3","4.00 (3 0 1 0)","1,679","$1.49","$2,495","$2,495","$0.00","1,100","2006","19"
"","01/27/2021","Leased","14","TR21009970MR","1543","LSE","LD","3008  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,580","$1.55","$2,450","$2,450","","1,580","2016","7"
"","02/08/2021","Leased","16","TR21012446MR","1543","LSE","LD","1309  W Mission BLVD #90","ONTARIO","3","2.00 (2 0 0 0)","949","$1.95","$1,850","$1,850","","949","1988","7"
"","02/21/2021","Leased","7","TR21012685MR","1543","LSE","LD","2035  E Yale ST ","ONTARIO","3","3.00 (2 0 1 0)","1,345","$1.71","$2,300","$2,300","","1,320","1982","31"
"","02/09/2021","Leased","22","TR21016571MR","469","LSE","LD","1956   Oakwood WAY ","POMONA","3","3.00 (2 0 1 0)","1,616","$1.55","$2,500","$2,500","","28,930","2006","8"
"","02/21/2021","Leased","12","TR21017382MR","1543","LSE","LD","1309  W Mission BLVD #U-105","ONTARIO","2","1.00 (1 0 0 0)","949","$1.71","$1,625","$1,625","","949","1988","18"
"","02/23/2021","Leased","8","TR21025053MR","1627","LSE","LD","8990   19th ST #428","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","823","$2.06","$1,695","$1,695","","975","1981","15"
"","02/18/2021","Leased","12","TR21025150MR","1543","LSE","LD","1150  W Phillips ST #AP134","ONTARIO","2","2.00 (2 0 0 0)","956","$1.88","$1,800","$1,800","","2,700","1987","10"
"","02/22/2021","Leased","10","TR21027103MR","1543","LSE","LD","448  N Parkside DR ","ONTARIO","2","2.00 (2 0 0 0)","900","$1.92","$1,725","$1,725","$0.00","9,600","1965","9"
"","02/19/2021","Leased","23","TR21029908MR","1122","LSE","LD","5412   Choctaw CT #45","CHINO","2","2.00 (1 0 1 0)","1,096","$1.92","$2,100","$2,100","","1,100","1985","5"
"","03/08/2021","Leased","42","TR21038365MR","1795","LSE","LD","1492   Springfield WAY ","UPLAND","3","3.00 (2 0 1 0)","1,504","$1.66","$2,500","$2,500","","1,029","2007","12"
"","03/25/2021","Leased","1","TR21040465MR","1543","LSE","LD","2321  S Magnolia 4e AVE ","ONTARIO","2","3.00 (2 0 1 0)","1,026","$1.95","$2,000","$2,000","","1,026","1982","1"
"","04/08/2021","Leased","21","TR21041617MR","1543","LSE","LD","2254  S Greenwood PL #D","ONTARIO","2","3.00 (2 0 1 0)","1,061","$1.89","$2,000","$2,000","","1,061","1983","0"
"","04/04/2021","Leased","54","TR21050355MR","1795","LSE","LD","634   Central AVE ","UPLAND","3","4.00 (3 0 1 0)","2,279","$1.29","$2,950","$2,950","$0.00","965","2016","22"
"","03/17/2021","Leased","21","TR21052725MR","1795","LSE","LD","1613   Harwood  ","UPLAND","3","2.00 (2 0 0 0)","1,621","$1.70","$2,750","$2,750","$0.00","5,585","2020","5"
"","03/21/2021","Leased","22","TR21052847MR","1543","LSE","LD","245  W Via Presido  #99","ONTARIO","2","2.00 (2 0 0 0)","1,430","$1.60","$2,290","$2,290","$0.00","1,000","2018","7"
"","03/29/2021","Leased","22","TR21055235MR","1627","LSE","LD","10375   Church ST #44","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,069","$2.01","$2,150","$2,150","","2,000","2008","11"
"","03/25/2021","Leased","20","TR21055886MR","469","LSE","LD","180  E La Verne AVE #D","POMONA","2","2.00 (1 0 1 0)","850","$1.88","$1,600","$1,600","$0.00","15,539","1979","8"
